team,player,pos,value [m],StartsIARow,gs%,gp%,sp_GW1,sp_GW2,sp_GW3,xGS,game
Augsburg,Rafal Gikiewicz,G,3.9,0.0,0.77,0.77,0.98,0.98,0.98,11.76,BL
Augsburg,Iago,F,2.5,0.0,0.59,0.64,0.95,0.66,0.66,8.26,BL
Augsburg,Jeffrey Gouweleeuw,F,2.7,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Augsburg,Robert Gumny,F,3.2,0.0,0.68,0.77,0.95,0.8,0.8,9.75,BL
Augsburg,Renato Veiga,M,2.0,0.0,0.09,0.09,0.95,0.95,0.95,11.4,BL
Augsburg,Arne Engels,M,2.6,0.0,0.27,0.27,0.86,0.73,0.73,8.92,BL
Augsburg,Arne Maier,M,2.7,0.0,0.55,0.77,0.95,0.8,0.8,9.75,BL
Augsburg,Niklas Dorsch,M,3.0,0.0,0.0,0.18,0.95,0.66,0.66,8.26,BL
Augsburg,Dion Beljo,A,2.1,0.0,0.23,0.27,0.7,0.61,0.61,7.44,BL
Augsburg,Mergim Berisha,A,4.0,0.0,0.68,0.68,0.95,0.78,0.78,9.59,BL
Augsburg,Ermedin Demirovic,A,4.2,0.0,0.91,0.91,0.95,0.78,0.78,9.59,BL
Bayern München,Yann Sommer,G,5.4,0.0,0.73,0.73,0.98,0.98,0.98,11.76,BL
Bayern München,Dayot Upamecano,F,4.6,0.0,0.91,0.91,0.86,0.72,0.72,8.76,BL
Bayern München,Alphonso Davies,F,5.0,0.0,0.77,0.82,0.95,0.78,0.78,9.59,BL
Bayern München,Matthijs de Ligt,F,5.3,0.0,0.64,0.82,0.95,0.78,0.78,9.59,BL
Bayern München,Benjamin Pavard,F,5.4,0.0,0.73,0.82,0.95,0.78,0.78,9.59,BL
Bayern München,Leon Goretzka,M,6.6,0.0,0.64,0.73,0.75,0.65,0.65,7.85,BL
Bayern München,Joshua Kimmich,M,6.8,0.0,0.86,0.91,0.95,0.78,0.78,9.59,BL
Bayern München,Kingsley Coman,A,6.8,0.0,0.32,0.64,0.95,0.75,0.75,9.21,BL
Bayern München,Thomas Müller,A,7.8,0.0,0.5,0.64,0.95,0.78,0.78,9.59,BL
Bayern München,Eric Maxim Choupo-Moting,A,8.0,0.0,0.5,0.68,0.95,0.78,0.2,3.74,BL
Bayern München,Jamal Musiala,A,9.0,0.0,0.77,0.91,0.95,0.78,0.78,9.59,BL
Bochum,Manuel Riemann,G,3.6,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Bochum,Danilo Soares,F,2.5,0.0,0.68,0.68,0.95,0.78,0.78,9.59,BL
Bochum,Saidy Janko,F,2.5,0.0,0.36,0.59,0.7,0.63,0.63,7.6,BL
Bochum,Ivan Ordets,F,2.5,0.0,0.77,0.86,0.95,0.78,0.78,9.59,BL
Bochum,Erhan Masovic,F,2.8,0.0,0.45,0.73,0.95,0.78,0.78,9.59,BL
Bochum,Takuma Asano,M,2.7,0.0,0.41,0.55,0.86,0.72,0.72,8.76,BL
Bochum,Kevin Stöger,M,3.0,0.0,0.82,0.91,0.95,0.78,0.78,9.59,BL
Bochum,Pierre Kunde Malong,M,3.1,0.0,0.09,0.18,0.9,0.9,0.9,10.83,BL
Bochum,Philipp Förster,M,3.4,0.0,0.5,0.77,0.75,0.65,0.65,7.85,BL
Bochum,Christopher Antwi-Adjei,M,3.8,0.0,0.41,0.73,0.95,0.78,0.78,9.59,BL
Bochum,Philipp Hofmann,A,3.4,0.0,0.82,0.95,0.95,0.8,0.8,9.75,BL
Borussia Dortmund,Gregor Kobel,G,6.3,0.0,0.77,0.77,0.98,0.98,0.98,11.76,BL
Borussia Dortmund,Julian Ryerson,F,4.0,0.0,0.77,0.82,0.95,0.78,0.78,9.59,BL
Borussia Dortmund,Niklas Süle,F,5.1,0.0,0.59,0.82,0.95,0.78,0.78,9.59,BL
Borussia Dortmund,Nico Schlotterbeck,F,5.5,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Borussia Dortmund,Salih Özcan,M,3.8,0.0,0.68,0.77,0.7,0.61,0.61,7.44,BL
Borussia Dortmund,Emre Can,M,4.4,0.0,0.36,0.68,0.86,0.72,0.72,8.76,BL
Borussia Dortmund,Marius Wolf,M,4.8,0.0,0.36,0.64,0.75,0.65,0.65,7.85,BL
Borussia Dortmund,Marco Reus,M,6.5,0.0,0.45,0.59,0.95,0.78,0.78,9.59,BL
Borussia Dortmund,Jude Bellingham,M,6.6,0.0,0.86,0.91,0.95,0.78,0.78,9.59,BL
Borussia Dortmund,Julian Brandt,M,7.2,0.0,0.82,0.95,0.95,0.8,0.8,9.75,BL
Borussia Dortmund,Sebastien Haller,A,8.1,0.0,0.09,0.27,0.95,0.95,0.95,11.4,BL
Eintracht Frankfurt,Kevin Trapp,G,4.9,0.0,0.91,0.91,0.98,0.98,0.98,11.76,BL
Eintracht Frankfurt,Makoto Hasebe,F,2.6,0.0,0.23,0.32,0.95,0.78,0.78,9.59,BL
Eintracht Frankfurt,Aurelio Buta,F,2.6,0.0,0.14,0.23,0.82,0.82,0.82,9.83,BL
Eintracht Frankfurt,Evan N'Dicka,F,3.3,0.0,0.95,0.95,0.94,0.79,0.79,9.65,BL
Eintracht Frankfurt,Lucas 'Tuta' Silva Melo,F,4.2,0.0,0.91,0.91,0.95,0.78,0.78,9.59,BL
Eintracht Frankfurt,Philipp Max,F,4.6,0.0,0.14,0.14,0.95,0.95,0.95,11.4,BL
Eintracht Frankfurt,Sebastian Rode,M,4.0,0.0,0.41,0.77,0.95,0.71,0.71,8.74,BL
Eintracht Frankfurt,Mario Götze,M,4.1,0.0,0.95,0.95,0.91,0.77,0.77,9.43,BL
Eintracht Frankfurt,Jesper Lindstrøm,M,6.0,0.0,0.82,0.91,0.95,0.8,0.8,9.75,BL
Eintracht Frankfurt,Daichi Kamada,M,6.2,0.0,0.73,0.86,0.95,0.78,0.78,9.59,BL
Eintracht Frankfurt,Randal Kolo Muani,A,7.4,0.0,0.86,0.91,0.94,0.79,0.79,9.65,BL
FC Köln,Marvin Schwäbe,G,4.4,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
FC Köln,Julian Chabot,F,2.8,0.0,0.36,0.36,0.95,0.8,0.8,9.75,BL
FC Köln,Timo Hubers,F,3.0,0.0,0.68,0.73,0.95,0.78,0.78,9.59,BL
FC Köln,Jonas Hector,F,3.2,0.0,0.86,0.86,0.95,0.8,0.8,9.75,BL
FC Köln,Benno Schmitz,F,3.3,0.0,0.86,0.91,0.93,0.79,0.79,9.58,BL
FC Köln,Eric Martel,M,3.1,0.0,0.59,0.82,0.86,0.72,0.72,8.76,BL
FC Köln,Dejan Ljubicic,M,3.5,0.0,0.41,0.64,0.86,0.68,0.68,8.38,BL
FC Köln,Ellyes Skhiri,M,3.9,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
FC Köln,Linton Maina,M,3.9,0.0,0.68,0.91,0.95,0.8,0.8,9.75,BL
FC Köln,Florian Kainz,M,4.8,0.0,0.86,0.91,0.95,0.8,0.8,9.75,BL
FC Köln,Steffen Tigges,A,3.9,0.0,0.64,0.82,0.95,0.78,0.78,9.59,BL
Freiburg,Mark Flekken,G,5.8,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Freiburg,Christian Günter,F,4.2,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Freiburg,Philipp Lienhart,F,4.3,0.0,0.91,0.95,0.86,0.72,0.72,8.76,BL
Freiburg,Kiliann Sildillia,F,4.5,0.0,0.77,0.82,0.7,0.61,0.61,7.44,BL
Freiburg,Matthias Ginter,F,5.3,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Freiburg,Nicolas Höfler,M,3.5,0.0,0.91,0.91,0.95,0.78,0.78,9.59,BL
Freiburg,Maximilian Eggestein,M,3.6,0.0,0.73,0.91,0.95,0.78,0.78,9.59,BL
Freiburg,Ritsu Doan,M,5.2,0.0,0.86,0.95,0.93,0.79,0.79,9.58,BL
Freiburg,Vincenzo Grifo,M,8.2,0.0,0.77,0.91,0.95,0.78,0.78,9.59,BL
Freiburg,Lucas Höler,A,3.6,0.0,0.18,0.59,0.95,0.78,0.78,9.59,BL
Freiburg,Michael Gregoritsch,A,6.4,0.0,0.91,0.95,0.95,0.78,0.78,9.59,BL
Hertha BSC,Oliver Christensen,G,3.6,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Hertha BSC,Agustin Rogel,F,2.5,0.0,0.41,0.5,0.76,0.62,0.62,7.55,BL
Hertha BSC,Marton Dardai,F,2.7,0.0,0.14,0.41,0.92,0.73,0.73,8.99,BL
Hertha BSC,Marc-Oliver Kempf,F,3.0,0.0,0.95,0.95,0.92,0.78,0.78,9.53,BL
Hertha BSC,Marvin Plattenhardt,F,3.0,0.0,0.77,0.82,0.95,0.78,0.78,9.59,BL
Hertha BSC,Tolga Cigerci,M,2.6,0.0,0.09,0.14,0.95,0.95,0.95,11.4,BL
Hertha BSC,Lucas Tousart,M,3.2,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Hertha BSC,Suat Serdar,M,3.2,0.0,0.82,0.91,0.95,0.78,0.78,9.59,BL
Hertha BSC,Marco Richter,A,3.2,0.0,0.5,0.82,0.83,0.72,0.72,8.72,BL
Hertha BSC,Florian Niederlechner,A,3.5,0.0,0.59,0.82,0.95,0.78,0.78,9.59,BL
Hertha BSC,Dodi Lukebakio,A,4.2,0.0,0.82,0.91,0.94,0.78,0.78,9.48,BL
Hoffenheim,Oliver Baumann,G,4.5,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Hoffenheim,Kevin Akpoguma,F,2.9,0.0,0.45,0.77,0.95,0.75,0.75,9.21,BL
Hoffenheim,Kevin Vogt,F,2.9,0.0,0.73,0.73,0.95,0.75,0.75,9.21,BL
Hoffenheim,Pavel Kaderabek,F,3.4,0.0,0.36,0.77,0.95,0.78,0.78,9.59,BL
Hoffenheim,Jose 'Angelino' Tasende,F,3.4,0.0,0.86,0.91,0.95,0.8,0.8,9.75,BL
Hoffenheim,Ozan Kabak,F,3.8,0.0,0.86,0.86,0.95,0.78,0.78,9.59,BL
Hoffenheim,Tom Bischof,M,2.0,0.0,0.14,0.32,0.7,0.7,0.7,8.44,BL
Hoffenheim,Thomas Delaney,M,2.9,0.0,0.23,0.5,0.95,0.78,0.78,9.59,BL
Hoffenheim,Christoph Baumgartner,M,4.1,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Hoffenheim,Munas Dabbur,A,3.6,0.0,0.18,0.59,0.61,0.43,0.43,5.29,BL
Hoffenheim,Andrej Kramaric,A,4.2,0.0,0.64,0.91,0.86,0.72,0.72,8.76,BL
Leverkusen,Lukas Hradecky,G,4.8,0.0,0.91,0.91,0.98,0.98,0.98,11.76,BL
Leverkusen,Jonathan Tah,F,3.6,0.0,0.82,0.95,0.94,0.78,0.78,9.48,BL
Leverkusen,Piero Hincapie,F,3.6,0.0,0.73,0.86,0.94,0.78,0.78,9.48,BL
Leverkusen,Edmond Tapsoba,F,3.7,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Leverkusen,Mitchel Bakker,F,4.3,0.0,0.5,0.77,0.95,0.75,0.75,9.21,BL
Leverkusen,Jeremie Frimpong,F,5.3,0.0,0.86,0.95,0.95,0.78,0.78,9.59,BL
Leverkusen,Exequiel Palacios,M,3.6,0.0,0.45,0.68,0.95,0.78,0.78,9.59,BL
Leverkusen,Robert Andrich,M,3.7,0.0,0.82,0.86,0.95,0.8,0.8,9.75,BL
Leverkusen,Florian Wirtz,M,4.8,0.0,0.14,0.27,0.95,0.78,0.78,9.59,BL
Leverkusen,Sardar Azmoun,A,3.7,0.0,0.14,0.5,0.88,0.66,0.66,8.12,BL
Leverkusen,Moussa Diaby,A,5.8,0.0,0.91,0.91,0.94,0.78,0.78,9.48,BL
Mainz 05,Robin Zentner,G,4.6,0.0,0.68,0.68,0.98,0.98,0.98,11.76,BL
Mainz 05,Andreas Hanche-Olsen,F,2.6,0.0,0.23,0.23,0.95,0.78,0.78,9.59,BL
Mainz 05,Stefan Bell,F,2.8,0.0,0.59,0.77,0.95,0.78,0.78,9.59,BL
Mainz 05,Danny Da Costa,F,2.8,0.0,0.32,0.55,0.95,0.78,0.78,9.59,BL
Mainz 05,Anthony Caci,F,3.5,0.0,0.55,0.82,0.95,0.8,0.8,9.75,BL
Mainz 05,Leandro Barreiro Martins,M,3.0,0.0,0.59,0.86,0.95,0.8,0.8,9.75,BL
Mainz 05,Edimilson Fernandes,M,3.3,0.0,0.68,0.86,0.95,0.8,0.8,9.75,BL
Mainz 05,Dominik Kohr,M,3.6,0.0,0.77,0.82,0.9,0.75,0.75,9.17,BL
Mainz 05,Jae-Sung Lee,M,4.6,0.0,0.68,0.95,0.95,0.78,0.78,9.59,BL
Mainz 05,Ludovic Ajorque,A,3.4,0.0,0.59,0.82,0.95,0.82,0.82,9.91,BL
Mainz 05,Marcus Ingvartsen,A,4.7,0.0,0.36,0.68,0.9,0.72,0.72,8.79,BL
Mönchengladbach,Tobias Sippel,G,4.5,0.0,0.14,0.14,0.88,0.88,0.88,10.58,BL
Mönchengladbach,Ko Itakura,F,3.2,0.0,0.5,0.55,0.95,0.8,0.8,9.75,BL
Mönchengladbach,Joseph Scally,F,3.6,0.0,0.82,0.86,0.93,0.77,0.77,9.41,BL
Mönchengladbach,Nico Elvedi,F,4.3,0.0,0.86,0.86,0.9,0.77,0.77,9.34,BL
Mönchengladbach,Ramy Bensebaini,F,5.1,0.0,0.86,0.86,0.95,0.78,0.78,9.59,BL
Mönchengladbach,Christoph Kramer,M,3.0,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Mönchengladbach,Kouadio Kone,M,3.5,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Mönchengladbach,Lars Stindl,M,4.7,0.0,0.55,0.73,0.95,0.78,0.78,9.59,BL
Mönchengladbach,Jonas Hofmann,M,6.1,0.0,0.82,0.82,0.95,0.78,0.78,9.59,BL
Mönchengladbach,Alassane Plea,A,5.1,0.0,0.59,0.77,0.86,0.72,0.72,8.76,BL
Mönchengladbach,Marcus Thuram,A,7.2,0.0,0.86,0.91,0.93,0.77,0.77,9.41,BL
RB Leipzig,Janis Blaswich,G,5.5,0.0,0.64,0.64,0.98,0.98,0.98,11.76,BL
RB Leipzig,Josko Gvardiol,F,3.8,0.0,0.64,0.86,0.95,0.8,0.8,9.75,BL
RB Leipzig,David Raum,F,4.2,0.0,0.68,0.91,0.61,0.55,0.55,6.61,BL
RB Leipzig,Benjamin Henrichs,F,4.6,0.0,0.64,0.82,0.86,0.72,0.72,8.76,BL
RB Leipzig,Willi Orban,F,5.4,0.0,0.91,0.91,0.95,0.78,0.78,9.59,BL
RB Leipzig,Kevin Kampl,M,3.7,0.0,0.41,0.77,0.81,0.57,0.57,7.03,BL
RB Leipzig,Xaver Schlager,M,4.8,0.0,0.68,0.77,0.95,0.8,0.8,9.75,BL
RB Leipzig,Dominik Szoboszlai,M,6.3,0.0,0.77,0.86,0.95,0.8,0.8,9.75,BL
RB Leipzig,Christopher Nkunku,M,8.6,0.0,0.64,0.73,0.95,0.95,0.95,11.4,BL
RB Leipzig,André Silva,A,6.7,0.0,0.68,0.95,0.95,0.8,0.8,9.75,BL
RB Leipzig,Timo Werner,A,7.5,0.0,0.55,0.68,0.95,0.78,0.78,9.59,BL
Schalke 04,Ralf Fährmann,G,3.6,0.0,0.18,0.18,0.98,0.98,0.98,11.76,BL
Schalke 04,Henning Matriciani,F,2.4,0.0,0.45,0.45,0.7,0.58,0.58,7.06,BL
Schalke 04,Cedric Brunner,F,2.6,0.0,0.82,0.82,0.93,0.79,0.79,9.58,BL
Schalke 04,Maya Yoshida,F,2.7,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Schalke 04,Moritz Jenz,F,2.8,0.0,0.18,0.18,0.95,0.78,0.78,9.59,BL
Schalke 04,Alex Kral,M,2.1,0.0,0.59,0.73,0.95,0.78,0.78,9.59,BL
Schalke 04,Tom Krauss,M,2.5,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Schalke 04,Rodrigo Zalazar,M,3.1,0.0,0.27,0.5,0.86,0.68,0.68,8.38,BL
Schalke 04,Dominick Drexler,M,3.2,0.0,0.5,0.77,0.86,0.64,0.64,7.91,BL
Schalke 04,Marius Bülter,A,3.1,0.0,0.82,0.95,0.95,0.78,0.78,9.59,BL
Schalke 04,Michael Frey,A,3.2,0.0,0.14,0.27,0.95,0.95,0.95,11.4,BL
Stuttgart,Fabian Bredlow,G,3.1,0.0,0.09,0.09,0.98,0.98,0.98,11.76,BL
Stuttgart,Dan-Axel Zagadou,F,2.5,0.0,0.27,0.32,0.86,0.64,0.64,7.91,BL
Stuttgart,Josha Vagnoman,F,2.5,0.0,0.32,0.55,0.7,0.53,0.53,6.59,BL
Stuttgart,Hiroki Ito,F,2.6,0.0,0.82,0.86,0.95,0.8,0.8,9.75,BL
Stuttgart,Atakan Karazor,F,2.6,0.0,0.5,0.82,0.95,0.8,0.8,9.75,BL
Stuttgart,Konstantinos Mavropanos,F,3.1,0.0,0.77,0.82,0.95,0.78,0.78,9.59,BL
Stuttgart,Genki Haraguchi,M,3.2,0.0,0.41,0.64,0.95,0.78,0.78,9.59,BL
Stuttgart,Wataru Endo,M,3.3,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Stuttgart,Chris Führich,M,3.4,0.0,0.64,0.91,0.95,0.78,0.78,9.59,BL
Stuttgart,Tiago Tomas,A,3.0,0.0,0.5,0.68,0.7,0.58,0.58,7.06,BL
Stuttgart,Silas Katompa Mvumpa,A,3.5,0.0,0.73,0.82,0.95,0.78,0.78,9.59,BL
Union Berlin,Frederik Rønnow,G,5.0,0.0,0.77,0.77,0.98,0.98,0.98,11.76,BL
Union Berlin,Josip Juranovic,F,3.7,0.0,0.09,0.09,0.95,0.95,0.95,11.4,BL
Union Berlin,Diogo Leite,F,3.7,0.0,0.77,0.77,0.95,0.78,0.78,9.59,BL
Union Berlin,Niko Giesselmann,F,3.8,0.0,0.5,0.77,0.66,0.58,0.58,7.02,BL
Union Berlin,Danilho Doekhi,F,4.5,0.0,0.55,0.55,0.95,0.8,0.8,9.75,BL
Union Berlin,Robin Knoche,F,4.5,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Union Berlin,Rani Khedira,M,3.2,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Union Berlin,Aissa Laidouni,M,3.5,0.0,0.09,0.14,0.95,0.95,0.95,11.4,BL
Union Berlin,Janik Haberer,M,5.1,0.0,0.86,0.86,0.95,0.8,0.8,9.75,BL
Union Berlin,Sheraldo Becker,M,6.3,0.0,0.91,0.95,0.95,0.78,0.78,9.59,BL
Union Berlin,Kevin Behrens,A,4.0,0.0,0.36,0.95,0.95,0.78,0.78,9.59,BL
Werder Bremen,Jiri Pavlenka,G,4.3,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Werder Bremen,Niklas Stark,F,2.5,0.0,0.55,0.73,0.75,0.66,0.66,8.01,BL
Werder Bremen,Marco Friedl,F,3.0,0.0,0.86,0.86,0.95,0.78,0.78,9.59,BL
Werder Bremen,Milos Veljkovic,F,3.0,0.0,0.68,0.82,0.9,0.75,0.75,9.17,BL
Werder Bremen,Christian Gross,F,3.2,0.0,0.68,0.77,0.95,0.78,0.78,9.59,BL
Werder Bremen,Anthony Jung,F,3.7,0.0,0.91,0.95,0.95,0.8,0.8,9.75,BL
Werder Bremen,Mitchell Weiser,F,4.0,0.0,0.86,0.86,0.61,0.55,0.55,6.61,BL
Werder Bremen,Niklas Schmidt,M,2.7,0.0,0.23,0.59,0.86,0.72,0.72,8.76,BL
Werder Bremen,Leonardo Bittencourt,M,3.5,0.0,0.55,0.64,0.95,0.78,0.78,9.59,BL
Werder Bremen,Marvin Ducksch,A,4.9,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Werder Bremen,Niclas Füllkrug,A,7.2,0.0,0.91,0.91,0.95,0.8,0.8,9.75,BL
Wolfsburg,Koen Casteels,G,5.1,0.0,0.95,0.95,0.98,0.98,0.98,11.76,BL
Wolfsburg,Kilian Fischer,F,2.6,0.0,0.05,0.14,0.95,0.95,0.95,11.4,BL
Wolfsburg,Maxence Lacroix,F,3.7,0.0,0.5,0.73,0.77,0.63,0.63,7.66,BL
Wolfsburg,Paulo Otavio,F,4.2,0.0,0.82,0.82,0.95,0.78,0.78,9.59,BL
Wolfsburg,Micky van de Ven,F,4.4,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Wolfsburg,Mattias Svanberg,M,4.1,0.0,0.5,0.91,0.95,0.78,0.78,9.59,BL
Wolfsburg,Patrick Wimmer,M,4.4,24.0,0.59,0.64,0.95,0.86,0.86,10.41,BL
Wolfsburg,Ridle Baku,M,5.0,0.0,0.91,0.95,0.83,0.72,0.72,8.72,BL
Wolfsburg,Maximilian Arnold,M,5.0,0.0,0.95,0.95,0.95,0.8,0.8,9.75,BL
Wolfsburg,Yannick Gerhardt,M,5.1,0.0,0.59,0.73,0.95,0.78,0.78,9.59,BL
Wolfsburg,Jonas Wind,A,4.5,0.0,0.32,0.55,0.88,0.75,0.75,9.13,BL
AC Milan,Ciprian Tatarusanu,G,5.0,0.0,0.67,0.67,0.95,0.0,0.0,0.95,CL
AC Milan,Malick Thiaw,F,2.6,0.0,0.29,0.42,0.95,0.0,0.0,0.95,CL
AC Milan,Simon Kjær,F,3.3,0.0,0.33,0.46,0.95,0.0,0.0,0.95,CL
AC Milan,Pierre Kalulu,F,4.4,0.0,0.75,0.96,0.95,0.0,0.0,0.95,CL
AC Milan,Theo Hernandez,F,6.0,0.0,0.83,0.83,0.95,0.0,0.0,0.95,CL
AC Milan,Rade Krunic,M,3.2,0.0,0.38,0.5,0.95,0.0,0.0,0.95,CL
AC Milan,Alexis Saelemaekers,M,4.0,0.0,0.33,0.62,0.95,0.0,0.0,0.95,CL
AC Milan,Brahim Diaz,M,4.2,0.0,0.67,0.83,0.95,0.0,0.0,0.95,CL
AC Milan,Sandro Tonali,M,4.8,0.0,0.75,0.83,0.95,0.0,0.0,0.95,CL
AC Milan,Olivier Giroud,A,5.9,0.0,0.67,0.88,0.95,0.0,0.0,0.95,CL
AC Milan,Rafael Leão,A,6.0,0.0,0.75,0.92,0.95,0.0,0.0,0.95,CL
Bayern München,Yann Sommer,G,6.1,0.0,0.73,0.73,0.95,0.0,0.0,0.95,CL
Bayern München,Dayot Upamecano,F,5.5,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CL
Bayern München,Benjamin Pavard,F,5.8,0.0,0.73,0.82,0.95,0.0,0.0,0.95,CL
Bayern München,Matthijs de Ligt,F,5.9,0.0,0.64,0.82,0.95,0.0,0.0,0.95,CL
Bayern München,Joao Cancelo,F,6.1,0.0,0.82,0.91,0.95,0.0,0.0,0.95,CL
Bayern München,Leon Goretzka,M,5.9,0.0,0.64,0.73,0.95,0.0,0.0,0.95,CL
Bayern München,Joshua Kimmich,M,6.0,0.0,0.86,0.91,0.95,0.0,0.0,0.95,CL
